C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2024-02-27T00:00:00.000Z,-0.12118126451969147,0.9369806051254272,0.7732671968549237,0.11248835133197847,1496,0,0.8040874004364014,0.6307054162025452,0.8786126971244812,0
2024-03-03T00:00:00.000Z,-0.11859140545129776,0.9407305121421814,0.7794147210424776,0.1135296920222915,1496,0,0.8097395300865173,0.6349633932113647,0.8862850666046143,0
2024-03-08T00:00:00.000Z,-0.12231652438640594,0.9414048790931702,0.7771570187032144,0.11497882823632093,1496,0,0.8087472319602966,0.6292322874069214,0.8846990466117859,0
2024-03-13T00:00:00.000Z,-0.1036585345864296,0.9407824873924255,0.782623139354474,0.11231591518332686,1496,0,0.813829779624939,0.6408422589302063,0.8872513175010681,0
2024-03-23T00:00:00.000Z,-0.12922252714633942,0.9444038271903992,0.7972950115750094,0.11120150199817465,1496,0,0.828511655330658,0.6582819223403931,0.8979513049125671,0
2024-03-28T00:00:00.000Z,-0.08916177600622177,0.9396279454231262,0.7983078609275481,0.10773173958454367,1496,0,0.8287054896354675,0.6664110422134399,0.8916666507720947,0
2024-04-07T00:00:00.000Z,-0.09011469036340714,0.9516014456748962,0.8164478713661466,0.10702234087795957,1496,0,0.8468185663223267,0.6916081309318542,0.9083269834518433,0
2024-04-17T00:00:00.000Z,-0.06382978707551956,0.9645101428031921,0.8300195499398011,0.107766456353727,1496,0,0.8603290915489197,0.7053157091140747,0.9226679801940918,0
2024-04-27T00:00:00.000Z,-0.04134078323841095,0.9729567170143127,0.8488507391635918,0.10323840594301587,1496,0,0.8773006200790405,0.7299771308898926,0.9366617202758789,0
2024-05-12T00:00:00.000Z,-0.08825480937957764,1,0.8517908116722887,0.09965201028088107,1496,0,0.8773109316825867,0.7540515065193176,0.9313501119613647,0.20053475935828896
2024-05-17T00:00:00.000Z,-0.03349282220005989,0.9329250454902649,0.8222110549356526,0.08970614217538306,1496,0,0.8436678051948547,0.7304581999778748,0.895841121673584,0
2024-06-16T00:00:00.000Z,-0.15853658318519592,1,0.8557686131039173,0.12275060728653209,1496,0,0.8912745714187622,0.7407137751579285,0.9445710182189941,0.5347593582887709
2024-07-01T00:00:00.000Z,-0.15942029654979706,1,0.8770004176848477,0.09830716636973723,1496,0,0.9005770087242126,0.7873978018760681,0.9546599388122559,0
2024-07-06T00:00:00.000Z,-0.11666666716337204,1,0.8782735991538837,0.1004985573672254,1496,0,0.903059184551239,0.7842733860015869,0.9580052495002747,0
2024-07-16T00:00:00.000Z,-0.06496986001729965,1,0.8594393221405264,0.10020466523996586,1496,0,0.8857868313789368,0.7604696750640869,0.9391979575157166,0.06684491978609636
2024-07-21T00:00:00.000Z,-0.048481620848178864,0.925271213054657,0.8129307042388992,0.0936893121625053,1496,0,0.8380008339881897,0.714142918586731,0.8898270726203918,0
2024-07-26T00:00:00.000Z,-0.03673047199845314,0.9615952968597412,0.8307014067428042,0.09692759261492667,1496,0,0.8535469174385071,0.727423369884491,0.9133497476577759,0
2024-08-15T00:00:00.000Z,-0.04647819697856903,0.9352940917015076,0.8023066228009108,0.1009205510977173,1496,0,0.8285093903541565,0.6947137713432312,0.8879173398017883,0
2024-08-20T00:00:00.000Z,-0.09745293110609055,1,0.7971682581667079,0.10209409035505349,1496,0,0.8217998147010803,0.6849474906921387,0.8869504332542419,0.06684491978609633
2024-08-30T00:00:00.000Z,-0.24309979379177094,1,0.6118491272043444,0.2161805580094516,1496,0,0.6697039008140564,0.3006385564804077,0.8376383781433105,7.219251336898395
2024-09-09T00:00:00.000Z,-0.05558553710579872,0.9377742409706116,0.7645356122100541,0.10663606917618522,1496,0,0.7869042754173279,0.6313331127166748,0.8784284591674805,0
2024-09-14T00:00:00.000Z,-0.058370042592287064,0.9296551942825317,0.7849570942449969,0.10004629147780478,1496,0,0.8082515001296997,0.6678758859634399,0.8781830668449402,0
2024-10-04T00:00:00.000Z,-0.08452950417995453,0.9054568409919739,0.7566058702034173,0.11241292398322818,1496,0,0.7850570678710938,0.6380642652511597,0.853432297706604,0.2673796791443858
2024-11-13T00:00:00.000Z,-0.023483365774154663,0.9211533069610596,0.7617014900278196,0.10510951751749055,1496,0,0.788468599319458,0.6370887160301208,0.861260712146759,0
2024-11-18T00:00:00.000Z,-0.009708737954497337,0.9021019339561462,0.7411281097901952,0.10488823911674229,1496,0,0.7662337422370911,0.6175572276115417,0.8402511477470398,0
2024-11-23T00:00:00.000Z,-0.0023158870171755552,0.9220778942108154,0.7514492119832119,0.10843334405769683,1496,0,0.7791116237640381,0.619663655757904,0.8529118299484253,0
2024-11-28T00:00:00.000Z,-0.0116658890619874,0.914202868938446,0.7517990090424832,0.10756785368093535,1496,0,0.7788218259811401,0.621809720993042,0.8543294668197632,0
2024-12-03T00:00:00.000Z,0.022106632590293884,0.8948847651481628,0.7356148418437503,0.10334820709844372,1496,0,0.7625279426574707,0.6113902926445007,0.8340144753456116,0
2024-12-13T00:00:00.000Z,-0.013321083970367908,0.920293927192688,0.7565385658252873,0.10986555070833781,1496,0,0.7873085141181946,0.623008131980896,0.8603761792182922,0
2024-12-18T00:00:00.000Z,-0.054240632802248,0.9161560535430908,0.7487992107006592,0.11202885853863342,1496,0,0.7788714170455933,0.6108464598655701,0.8545454740524292,0
2024-12-23T00:00:00.000Z,-0.0280818659812212,0.9275270104408264,0.7617884607584701,0.11163840527051191,1496,0,0.7931034564971924,0.6224843859672546,0.8671775460243225,0
2025-01-02T00:00:00.000Z,-0.016408385708928108,0.924058735370636,0.7687448245824322,0.10925457063421681,1496,0,0.800895631313324,0.6337805986404419,0.8696219325065613,0
2025-01-12T00:00:00.000Z,-0.022747952491044998,0.9107142686843872,0.7496426076588432,0.11108970490872594,1496,0,0.7793394327163696,0.6155089139938354,0.8518808484077454,0.06684491978609651
2025-01-17T00:00:00.000Z,-0.05516266077756882,0.9273560047149658,0.7461286230251829,0.11565292708705172,1496,0,0.7764606475830078,0.5965175628662109,0.857192873954773,6.751336898395725
2025-01-22T00:00:00.000Z,-0.020901069045066833,0.9279038906097412,0.7641460055156664,0.10967026796592544,1496,0,0.7962707281112671,0.6296296119689941,0.8642629981040955,0
2025-01-27T00:00:00.000Z,-0.059331174939870834,0.936444878578186,0.7755113566209637,0.11158676948204999,1496,0,0.8089552521705627,0.6400433778762817,0.8773712515830994,0
2025-02-01T00:00:00.000Z,-0.038213398307561874,0.9405477643013,0.7793052147321877,0.11089044943972486,1496,0,0.8128571510314941,0.6446969509124756,0.8795180916786194,0
2025-02-06T00:00:00.000Z,-0.027383366599678993,0.9446434378623962,0.7872067107532649,0.11046487586832221,1496,0,0.8211382031440735,0.6544730067253113,0.8856015801429749,0
2025-02-11T00:00:00.000Z,-0.027860697358846664,0.9376770257949829,0.7856198632267899,0.10816006357062072,1496,0,0.8170434832572937,0.6591960191726685,0.881795346736908,0
2025-02-16T00:00:00.000Z,-0.03166496381163597,0.9307189583778381,0.7779196388546368,0.10917934532616068,1496,0,0.8085255026817322,0.6472175121307373,0.8741586208343506,0
2025-02-21T00:00:00.000Z,-0.027848102152347565,0.9436906576156616,0.7878061537207521,0.10979419621134694,1496,0,0.8200514316558838,0.6562749743461609,0.8846035003662109,0
2025-02-26T00:00:00.000Z,-0.025746652856469154,0.9390122890472412,0.7895211375251224,0.10863246181751177,1496,0,0.8213419318199158,0.6595890522003174,0.8844519853591919,0
2025-03-08T00:00:00.000Z,0.010111761279404163,0.9501133561134338,0.8214205440991682,0.1030948856956634,1496,0,0.8534310460090637,0.7063599228858948,0.9082956314086914,0
2025-03-13T00:00:00.000Z,-0.012429378926753998,0.9333524703979492,0.7967925704965849,0.10509157150969924,1496,0,0.8270650506019592,0.6783491373062134,0.8858596682548523,0
2025-03-18T00:00:00.000Z,0.008898776024580002,0.9541223645210266,0.8242248729802677,0.10519427445351733,1496,0,0.8566977977752686,0.7046560049057007,0.9122416377067566,0
2025-03-20T00:00:00.000Z,0.007849293760955334,0.9722991585731506,0.7714700823553883,0.15217845256408596,1496,0,0.8177233338356018,0.6420207619667053,0.8813559412956238,0.06684491978609644
